,ZIP,Warehouse Name,distance_mi,LAT,LNG
1445,84123,SLC2,9.550397488505578,40.658888,-111.921624
1446,84124,SLC1,13.570371394960766,40.677205,-111.813271
1447,84128,SLC1,5.97600142919537,40.70045,-112.046772
1448,84144,SLC1,7.25489814797604,40.76826,-111.892525
1449,84180,SLC1,6.787569983991945,40.770444,-111.901105
1450,84301,SLC1,57.010752924707504,41.608192,-112.130121
1451,84302,SLC1,53.01155086623975,41.553593,-112.050764
1452,84304,SLC1,71.37790298425026,41.819497,-111.997798
1453,84305,SLC1,79.99375583120765,41.944033,-112.075561
1454,84306,SLC1,68.9729322581776,41.784766,-112.053817
1455,84307,SLC1,52.6290707753045,41.458619,-112.505296
1456,84308,SLC1,81.5670517586319,41.967243,-112.009131
1457,84309,SLC1,64.18333749992313,41.714107,-112.098566
1458,84310,SLC1,39.116398332668325,41.335665,-111.847402
1459,84311,SLC1,71.78836543202333,41.82367,-112.116013
1460,84312,SLC1,68.7600750720988,41.777285,-112.156085
1461,84313,SLC1,117.12914370782634,41.660143,-113.962312
1462,84314,SLC1,59.632714563765624,41.648337,-112.092803
1463,84315,SLC1,26.942566332020906,41.167508,-112.137773
1464,84316,SLC1,71.99174928545607,41.770965,-112.484431
1465,84317,SLC1,41.87078823925877,41.307999,-111.620061
1466,84318,SLC1,71.07379365687595,41.802539,-111.813693
1467,84319,SLC1,59.74501297915048,41.606288,-111.663276
1468,84320,SLC1,81.97098571453861,41.965179,-111.845797
1469,84321,SLC1,65.10591017295317,41.717722,-111.836493
1470,84324,SLC1,48.623511655805494,41.487841,-111.95266
1471,84325,SLC1,64.85188286539605,41.72476,-111.988952
1472,84326,SLC1,62.06061033553167,41.67064,-111.817816
1473,84327,SLC1,74.86221030138867,41.869888,-111.992929
1474,84328,SLC1,53.42971520120607,41.545839,-111.834777
1475,84329,SLC1,98.62236935524678,41.760498,-113.418857
1476,84330,SLC1,79.02242714294775,41.92606,-112.163257
1477,84331,SLC1,81.25496396150511,41.948447,-112.273634
1478,84332,SLC1,64.10392409173075,41.699946,-111.812133
1479,84333,SLC1,78.23091354643378,41.907231,-111.812116
1480,84334,SLC1,69.08413881112857,41.782587,-112.14764
1481,84335,SLC1,72.94747716873371,41.836112,-111.874843
1482,84336,SLC1,86.78222461950251,41.912978,-112.770604
1483,84337,SLC1,69.2367604693428,41.765101,-112.317414
1484,84338,SLC1,78.01602277875378,41.913948,-111.94064
1485,84339,SLC1,58.16084481600924,41.626019,-111.946203
1486,84340,SLC1,39.878834707379625,41.363536,-112.036066
1487,84341,SLC1,69.29373442894364,41.775539,-111.806655
1488,84401,SLC1,29.416550116612054,41.212012,-112.034564
1489,84403,SLC1,30.502355564137783,41.21499,-111.889587
1490,84404,SLC1,33.698376999290524,41.269473,-112.117645
1491,84405,SLC1,25.815953552975365,41.156796,-111.965799
1492,84414,SLC1,37.11029345534188,41.321964,-111.976133
1493,84501,SLC2,98.63316815491949,39.546389,-110.757509
1494,84511,SLC2,250.26463769487708,37.585845,-109.4078
1495,84512,SLC2,273.5164417796477,37.094107,-109.618182
1496,84513,SLC2,107.33980836789678,39.237674,-111.014473
1497,84515,SLC2,190.49947447751768,38.97484,-109.130376
1498,84516,SLC2,111.62322706186988,39.142987,-111.068844
1499,84518,SLC2,102.77667194990924,39.388873,-110.876886
1500,84520,SLC2,112.0183113424968,39.533055,-110.429496
1501,84521,SLC2,105.08477627985808,39.417033,-110.762446
1502,84522,SLC2,122.22210207211245,38.923974,-111.210953
1503,84523,SLC2,111.67313149177377,39.093675,-111.197985
1504,84525,SLC2,147.8721584520656,39.081441,-110.054367
1505,84526,SLC2,82.462401426967,39.739526,-110.936463
1506,84528,SLC2,95.94272067659925,39.402323,-111.075783
1507,84529,SLC2,89.76589912433988,39.679446,-110.820751
1508,84530,SLC2,221.77779072556527,38.279836,-109.143112
1509,84531,SLC2,261.969922747216,37.174265,-109.883579
1510,84532,SLC2,194.33246623822015,38.526725,-109.548649
1511,84533,SLC2,224.8159846338571,37.564888,-110.443121
1512,84534,SLC2,274.7432433034372,37.253519,-109.231924
1513,84535,SLC2,222.17793091146947,37.999676,-109.55723
1514,84536,SLC2,254.79744036100408,37.127173,-110.351269
1515,84537,SLC2,96.16107649038274,39.330055,-111.231235
1516,84539,SLC2,112.40010397645993,39.613451,-110.337801
1517,84540,SLC2,166.4364102433626,39.243397,-109.435771
1518,84542,SLC2,99.66846113058803,39.542324,-110.734989
1519,84601,SLC2,30.406879649530985,40.226569,-111.69725
1520,84604,SLC2,30.737731059313887,40.31866,-111.576956
1521,84606,SLC2,33.51459881053405,40.21444,-111.625543
1522,84620,SLC2,114.44914852960126,38.914823,-111.927685
1523,84621,SLC2,105.56515632871775,39.050965,-111.826247
1524,84622,SLC2,101.97046703345663,39.103831,-111.821679
1525,84623,SLC2,80.95871582159744,39.453838,-111.58845
1526,84624,SLC2,82.55404617417229,39.459894,-112.642706
1527,84626,SLC2,46.017239965121085,39.904448,-111.99898
1528,84627,SLC2,88.0269156881198,39.35316,-111.561071
1529,84628,SLC2,43.50241094959807,39.941547,-112.131344
1530,84629,SLC2,62.39908825719192,39.783373,-111.476408
1531,84630,SLC2,89.35306291217658,39.287324,-111.829491
1532,84631,SLC2,112.63334156078777,38.957618,-112.388783
1533,84632,SLC2,68.88836265312187,39.620158,-111.658267
1534,84633,SLC2,42.33125294623946,39.967495,-111.90677
1535,84634,SLC2,98.30599076526865,39.158405,-111.811071
1536,84635,SLC2,87.88754999541929,39.401963,-112.722943
1537,84636,SLC2,99.74139113767653,39.140601,-112.338934
1538,84637,SLC2,132.82768551583948,38.67806,-112.518082
1539,84638,SLC2,73.71929855734712,39.512163,-112.256314
1540,84639,SLC2,73.7872005318447,39.507669,-111.900088
1541,84640,SLC2,76.04889850545996,39.496888,-112.388639
1542,84642,SLC2,91.62117336834628,39.286221,-111.618891
1543,84643,SLC2,102.07603819433041,39.115164,-111.71285
1544,84645,SLC2,51.93517269016012,39.835528,-111.843671
1545,84646,SLC2,74.89825527424273,39.541055,-111.608795
1546,84647,SLC2,78.74029221751236,39.541107,-111.415821
1547,84648,SLC2,61.870160784821124,39.685805,-111.864491
1548,84649,SLC2,85.75710716405571,39.344436,-112.329197
1549,84651,SLC2,45.93987843684082,39.958215,-111.715417
1550,84652,SLC2,107.6677144352117,39.016903,-111.868223
1551,84653,SLC2,43.390812881857876,40.026902,-111.644209
1552,84654,SLC2,118.69819216396051,38.876439,-111.670908
1553,84655,SLC2,43.39429977169887,39.971313,-111.80682
1554,84656,SLC2,98.98938157877649,39.135599,-112.068388
1555,84657,SLC2,121.04888056556368,38.818586,-111.938937
1556,84660,SLC2,36.407747113604415,40.121268,-111.695542
1557,84662,SLC2,84.62968685990373,39.42947,-111.471926
1558,84663,SLC2,40.75825001916347,40.165628,-111.495076
1559,84664,SLC2,40.776960990202475,40.115107,-111.565116
1560,84665,SLC2,97.0668390466173,39.195679,-111.670247
1561,84667,SLC2,76.71033420743038,39.500342,-111.664821
1562,84701,SLC2,137.24144257530406,38.601244,-111.698403
1563,84710,LAS6,166.15376208933068,37.482451,-112.477749
1564,84711,SLC2,131.15801730030017,38.669902,-112.022656
1565,84712,SLC2,178.04405771326023,37.992535,-111.931912
1566,84713,SLC2,158.31239994190102,38.322179,-112.650931
1567,84714,LAS6,132.09311154952425,37.848004,-113.724295
1568,84715,SLC2,159.71225223549226,38.290116,-111.548784
1569,84716,SLC2,184.2228677702897,37.94439,-111.44226
1570,84718,LAS6,188.90927479888597,37.539582,-112.045105
1571,84719,LAS6,158.15388982851445,37.672573,-112.81035
1572,84720,LAS6,138.40359089525555,37.590627,-113.190988
1573,84721,LAS6,151.24868080370726,37.77034,-113.078614
1574,84722,LAS6,115.50468662109155,37.457577,-113.605393
1575,84723,SLC2,165.28143308464303,38.180066,-112.252461
1576,84724,SLC2,130.85609446952083,38.675277,-112.148888
1577,84725,LAS6,113.28858743770334,37.540352,-113.780206
1578,84726,SLC2,197.02557742428647,37.739286,-111.58815
1579,84728,SLC2,131.4955956081462,39.295173,-113.906591
1580,84729,LAS6,153.47327077546547,37.363138,-112.658709
1581,84730,SLC2,126.5764238985278,38.736308,-112.01938
1582,84731,SLC2,165.44349137256998,38.252722,-112.853374
1583,84732,SLC2,146.88491255153642,38.445402,-111.902311
1584,84733,LAS6,99.29116847306585,37.259209,-113.774912
1585,84734,SLC2,173.41313277408915,38.305338,-110.652037
1586,84735,LAS6,173.96879488215,37.640601,-112.430772
1587,84736,LAS6,191.52447779898264,37.549888,-111.998168
1588,84737,LAS6,116.58385301897631,37.044712,-113.206012
1589,84738,LAS6,98.26569396649037,37.174278,-113.706271
1590,84739,SLC2,134.17500998287923,38.629228,-112.206129
1591,84740,SLC2,157.18912012306257,38.297847,-112.259251
1592,84741,LAS6,168.7331031459557,37.187126,-112.249416
1593,84742,LAS6,135.43504029870886,37.540108,-113.20803
1594,84743,SLC2,165.422020644277,38.174184,-112.138463
1595,84744,SLC2,134.71863339733366,38.620207,-111.943044
1596,84745,LAS6,121.16778566166788,37.231638,-113.244595
1597,84746,LAS6,116.49970893005407,37.242791,-113.356161
1598,84747,SLC2,150.96436827589014,38.406572,-111.643882
1599,84749,SLC2,150.32461021128745,38.431025,-111.529071
1600,84750,SLC2,147.2750620338518,38.438672,-112.192102
1601,84751,SLC2,157.8387735754948,38.383423,-112.927663
1602,84752,SLC2,170.11173113974596,38.186802,-112.872652
1603,84753,LAS6,137.93300051473443,37.995219,-113.817319
1604,84754,SLC2,134.31056828606424,38.624378,-112.108864
1605,84755,LAS6,143.74923524700972,37.229667,-112.770291
1606,84756,LAS6,122.67270687309221,37.574205,-113.56912
1607,84757,LAS6,129.54570902136993,37.459324,-113.263511
1608,84758,LAS6,148.93449284129065,37.318801,-112.72246
1609,84759,SLC2,184.73554006388972,37.906609,-112.399422
1610,84760,LAS6,176.39880321982662,37.95497,-112.669165
1611,84761,LAS6,165.41907251926776,37.875242,-112.848443
1612,84762,LAS6,154.2588895112543,37.480078,-112.728815
1613,84763,LAS6,126.31020692999657,37.142288,-113.070534
1614,84764,LAS6,185.98259376347264,37.611132,-112.153475
1615,84765,LAS6,97.52609634975268,37.125774,-113.675615
1616,84766,SLC2,138.27814987902897,38.576348,-112.317073
1617,84767,LAS6,133.502212940948,37.236992,-112.986607
1618,84770,LAS6,102.93160897712573,37.185988,-113.609694
1619,84772,LAS6,157.16266977427057,37.774202,-112.937701
1620,84773,SLC2,166.29844168534888,38.225726,-111.341096
1621,84774,LAS6,121.7586242000253,37.290432,-113.281225
1622,84775,SLC2,191.40489533397965,37.933914,-110.949416
1623,84776,LAS6,190.4436180436955,37.635599,-112.077341
1624,84779,LAS6,130.70327989726212,37.334886,-113.122148
1625,84780,LAS6,105.67257965644565,37.125867,-113.494351
1626,84781,LAS6,119.08357277481092,37.41155,-113.462096
1627,84782,LAS6,107.94965046620544,37.348824,-113.664454
1628,84783,LAS6,101.42758694910125,37.240187,-113.700847
1629,84784,LAS6,128.09597648898225,37.025334,-112.96389
1630,84790,LAS6,98.76640378699712,37.044186,-113.577299
1631,85003,LAS1,246.12036524215685,33.450662,-112.078353
1632,85004,LAS1,246.41644263732198,33.451567,-112.069886
1633,85006,LAS1,246.59681779225915,33.465234,-112.048771
1634,85007,LAS1,245.76796543132465,33.447614,-112.090883
1635,85008,LAS1,249.29714901062883,33.462954,-111.985178
1636,85009,LAS1,244.5034692923891,33.443097,-112.128136
1637,85012,LAS1,243.6220639463275,33.507577,-112.070981
1638,85013,LAS1,242.89060063224423,33.511087,-112.084749
1639,85014,LAS1,244.180822925754,33.507223,-112.05769
1640,85015,LAS1,242.30862458784614,33.508664,-112.102018
1641,85016,LAS1,245.54869052753025,33.511517,-112.019166
1642,85017,LAS1,241.45156807255583,33.508782,-112.123068
1643,85018,LAS1,247.2070201185534,33.505956,-111.985386
1644,85019,LAS1,240.5824907386956,33.508879,-112.144514
1645,85020,LAS1,241.4375401429015,33.567351,-112.053591
1646,85021,LAS1,240.20532014323408,33.559421,-112.092875
1647,85022,LAS1,238.79123277474145,33.62724,-112.048414
1648,85023,LAS1,236.52743664463506,33.635109,-112.093768
1649,85024,LAS1,234.493017639129,33.736104,-112.029599
1650,85027,LAS1,234.459254445087,33.679761,-112.092529
1651,85028,LAS1,242.90831095935494,33.57574,-112.008409
1652,85029,LAS1,237.79963815045213,33.594738,-112.109861
1653,85031,LAS1,240.42248091864894,33.493971,-112.166926
1654,85032,LAS1,240.77744181139553,33.62592,-112.002503
1655,85033,LAS1,238.76714102576778,33.492969,-112.209757
1656,85034,LAS1,249.75193330012877,33.42958,-112.014097
1657,85035,LAS1,240.44062366966784,33.471449,-112.194732
1658,85037,LAS1,236.77510373754208,33.486707,-112.268258
1659,85040,LAS1,250.43196235428067,33.406479,-112.025469
1660,85041,LAS1,248.07381091839352,33.38593,-112.110307
1661,85042,LAS1,251.5622760949691,33.369197,-112.04351
1662,85043,LAS1,242.3414331179613,33.431905,-112.196998
1663,85044,LAS1,253.34624208646622,33.352957,-112.019082
1664,85045,LAS1,252.65533753883182,33.298893,-112.105877
1665,85048,LAS1,253.8662510108421,33.312552,-112.057185
1666,85050,LAS1,238.30712336105918,33.682738,-111.998063
1667,85051,LAS1,238.6278386705703,33.558659,-112.132418
1668,85053,LAS1,235.2089472288648,33.629922,-112.131609
1669,85054,LAS1,240.93139123459358,33.678536,-111.941095
1670,85083,LAS1,229.57689229037064,33.72457,-112.158548
1671,85085,LAS1,231.21151480350554,33.750815,-112.090632
1672,85086,LAS1,226.94341638576375,33.816137,-112.119971
1673,85087,LAS1,221.7312953412852,33.924598,-112.126882
1674,85118,LAS1,279.04885459691855,33.401783,-111.351777
1675,85119,LAS1,272.1514044502922,33.409686,-111.50196
1676,85120,LAS1,269.6512140652156,33.402386,-111.567878
1677,85121,LAS1,267.6856678261899,33.144406,-111.922207
1678,85122,LAS1,286.2386544300056,32.917126,-111.744208
1679,85123,LAS1,298.52408011212356,32.715299,-111.697714
1680,85128,LAS1,290.68697399470665,32.989934,-111.537957
1681,85131,LAS1,306.46551366472283,32.672511,-111.547278
1682,85132,LAS1,306.98357136958896,32.926782,-111.215097
1683,85135,LAS1,321.77244573284946,33.003771,-110.785507
1684,85137,LAS1,305.4059369756217,33.136377,-111.02257
1685,85138,LAS1,272.1842799700359,33.007626,-111.989532
1686,85139,LAS1,267.9080220063591,32.979987,-112.144852
1687,85140,LAS1,278.070884685678,33.244531,-111.543812
1688,85141,LAS1,312.23017322230265,32.643001,-111.437094
1689,85142,LAS1,276.3737316539635,33.19999,-111.636294
1690,85143,LAS1,283.2097063752772,33.158661,-111.51905
1691,85145,LAS1,320.69533550082315,32.545998,-111.347585
1692,85147,LAS1,275.9180667618081,33.129087,-111.733471
1693,85172,LAS1,280.09563597226156,32.883352,-111.953433
1694,85173,LAS1,294.9782188638374,33.270163,-111.123285
1695,85192,LAS1,328.31362783212467,32.962942,-110.678531
1696,85193,LAS1,289.3943015027827,32.802816,-111.818167
1697,85194,LAS1,291.5745646819591,32.901108,-111.628056
1698,85201,LAS1,256.2695298632607,33.433545,-111.8504
1699,85202,LAS1,257.8497831063349,33.379757,-111.875018
1700,85203,LAS1,257.4490964265091,33.450359,-111.802894
1701,85204,LAS1,260.7298359628433,33.39572,-111.786608
1702,85205,LAS1,261.8449648585564,33.43242,-111.718512
1703,85206,LAS1,263.6106587176758,33.396296,-111.717019
1704,85207,LAS1,264.2379590598704,33.454586,-111.637972
1705,85208,LAS1,267.0402240426901,33.403307,-111.628063
1706,85209,LAS1,267.89397427418703,33.37545,-111.63867
1707,85210,LAS1,258.66151322009523,33.389733,-111.843505
1708,85212,LAS1,270.54160214691177,33.322324,-111.635342
1709,85213,LAS1,258.94827731992035,33.448733,-111.769015
1710,85215,LAS1,264.1483109317157,33.511896,-111.579396
1711,85224,LAS1,260.449945932886,33.323672,-111.878461
1712,85225,LAS1,262.7053689973519,33.317448,-111.830487
1713,85226,LAS1,258.7604168543764,33.252249,-112.010268
1714,85233,LAS1,261.73311556202765,33.353505,-111.811432
1715,85234,LAS1,264.2549720323705,33.361667,-111.741003
1716,85248,LAS1,266.18127563084033,33.214955,-111.869973
1717,85249,LAS1,268.6600416984401,33.224956,-111.795717
1718,85250,LAS1,249.92892936050384,33.534451,-111.887354
1719,85251,LAS1,250.54147406425827,33.493513,-111.919239
1720,85253,LAS1,246.4983042392756,33.544833,-111.957563
1721,85254,LAS1,243.3861172988513,33.615485,-111.952235
1722,85255,LAS1,246.51387282109138,33.668187,-111.822523
1723,85256,LAS1,253.36031679526096,33.500584,-111.843728
1724,85257,LAS1,252.1729607578925,33.46196,-111.916392
1725,85258,LAS1,248.16551439256685,33.564295,-111.895881
1726,85259,LAS1,250.13488258432588,33.601112,-111.809488
1727,85260,LAS1,246.1845301534825,33.610739,-111.891472
1728,85262,LAS1,239.85485611067833,33.835028,-111.806018
1729,85263,LAS1,252.4897584321026,33.839569,-111.523548
1730,85264,LAS1,260.75540964020774,33.635113,-111.532284
1731,85266,LAS1,237.92795514448648,33.76646,-111.918051
1732,85268,LAS1,252.764912342433,33.606089,-111.743277
1733,85281,LAS1,253.11734689477925,33.42744,-111.934004
1734,85282,LAS1,254.7924199803417,33.393984,-111.932906
1735,85283,LAS1,256.2835983625718,33.364638,-111.931604
1736,85284,LAS1,257.4587919972989,33.338295,-111.934644
1737,85286,LAS1,264.88339960578395,33.271981,-111.831774
1738,85295,LAS1,267.03069838292254,33.303241,-111.741807
1739,85296,LAS1,265.29742087580667,33.332328,-111.749802
1740,85297,LAS1,268.69006213028445,33.277771,-111.731454
1741,85298,LAS1,270.66370644463854,33.241186,-111.726727
1742,85301,LAS1,237.78682743065218,33.535011,-112.181933
1743,85302,LAS1,236.31270674565553,33.56809,-112.178089
1744,85303,LAS1,236.33460527305516,33.532699,-112.221063
1745,85304,LAS1,234.75706819503557,33.599739,-112.178276
1746,85305,LAS1,234.988878610702,33.531745,-112.256093
1747,85306,LAS1,233.6193346888894,33.624556,-112.176589
1748,85307,LAS1,232.2790193298916,33.539828,-112.314451
1749,85308,LAS1,231.54396991934397,33.660382,-112.184964
1750,85309,LAS1,230.06951897105367,33.535476,-112.376673
1751,85310,LAS1,230.350589049394,33.707649,-112.159214
1752,85320,LAS1,179.4961107999261,33.910187,-113.209957
1753,85321,LAS1,294.3385466095167,32.237753,-112.653302
1754,85322,LAS1,233.11702569366136,33.159109,-112.872034
1755,85323,LAS1,237.95389205527346,33.419233,-112.326866
1756,85324,LAS1,217.0473383750846,34.119191,-112.044271
1757,85325,LAS1,153.2488142093467,33.992347,-113.911284
1758,85326,LAS1,234.94434764243954,33.293755,-112.590514
1759,85328,LAS1,189.71860552099275,33.252625,-114.620354
1760,85331,LAS1,233.19363314214814,33.87889,-111.912687
1761,85332,LAS1,176.92867587575304,34.18111,-112.904743
1762,85333,LAS1,229.3456764072808,33.022104,-113.283539
1763,85334,LAS1,172.87733731476516,33.516572,-114.516407
1764,85335,LAS1,229.12124070279793,33.592283,-112.327691
1765,85336,LAS1,236.80395578525525,32.548757,-114.788734
1766,85337,LAS1,249.7007610814661,32.964032,-112.704343
1767,85338,LAS1,237.19746978615586,33.372975,-112.410829
1768,85339,LAS1,253.77719618367945,33.237666,-112.158587
1769,85340,LAS1,229.63404118907943,33.515827,-112.414041
1770,85341,LAS1,312.6603347988154,31.879191,-112.798973
1771,85342,LAS1,206.9370503941013,33.944549,-112.451374
1772,85343,LAS1,229.21433921355813,33.337498,-112.685719
1773,85344,LAS1,140.47653600322798,34.080654,-114.216239
1774,85345,LAS1,233.33013940134936,33.573244,-112.245852
1775,85346,LAS1,170.64772944965426,33.635982,-114.145877
1776,85347,LAS1,232.0870740515976,32.79751,-113.789648
1777,85348,LAS1,175.30507602803115,33.714236,-113.721274
1778,85349,LAS1,239.78584270966667,32.508824,-114.743975
1779,85350,LAS1,236.48611348926943,32.561218,-114.693547
1780,85351,LAS1,230.1870229965302,33.605791,-112.28406
1781,85352,LAS1,236.2746208021271,32.719378,-113.839479
1782,85353,LAS1,239.9596531888389,33.417511,-112.276974
1783,85354,LAS1,211.95449998568165,33.430339,-113.04609
1784,85355,LAS1,224.9769086727573,33.576119,-112.454619
1785,85356,LAS1,233.14530116414136,32.68901,-114.162214
1786,85357,LAS1,165.1987234261427,34.020672,-113.450652
1787,85360,LAS1,127.29139220468096,34.73943,-113.464036
1788,85361,LAS1,209.19233825752048,33.764116,-112.614597
1789,85362,LAS1,175.12756992095643,34.279917,-112.834716
1790,85363,LAS1,230.39057847812097,33.584969,-112.304916
1791,85364,LAS1,227.0502843772096,32.70226,-114.658013
1792,85365,LAS1,206.51058180548137,33.096439,-114.12534
1793,85367,LAS1,231.46136163042416,32.671715,-114.395516
1794,85371,LAS1,153.94421156859326,33.828542,-114.375841
1795,85373,LAS1,226.32498486868158,33.671423,-112.299656
1796,85374,LAS1,224.67762316483538,33.640996,-112.37833
1797,85375,LAS1,222.93617070540108,33.685809,-112.366168
1798,85377,LAS1,235.6055077223083,33.823195,-111.913378
1799,85379,LAS1,226.94206588119027,33.603091,-112.369109
1800,85381,LAS1,232.18092298496825,33.609172,-112.230381
1801,85382,LAS1,229.19905218985818,33.654291,-112.249474
1802,85383,LAS1,221.75360104670358,33.807403,-112.25197
1803,85387,LAS1,218.37496514558708,33.709497,-112.45096
1804,85388,LAS1,224.51376250933728,33.602322,-112.432071
1805,85390,LAS1,192.00587567707822,33.903622,-112.875667
1806,85392,LAS1,235.65289250546465,33.47758,-112.308889
1807,85395,LAS1,232.2683958016664,33.478693,-112.395249
1808,85396,LAS1,218.29779697216793,33.527803,-112.701269
1809,85501,LAS1,298.98080333334553,33.559004,-110.769126
1810,85530,LAS1,345.5930023691922,33.065174,-110.199648
1811,85531,LAS1,372.09522810911267,32.884109,-109.790074
1812,85533,LAS1,372.76217775426835,33.353944,-109.405783
1813,85534,LAS1,407.9653790962224,32.753782,-109.141655
1814,85535,LAS1,362.18722787998087,32.98647,-109.912689
1815,85536,LAS1,351.9283152670064,33.120651,-110.015939
1816,85539,LAS1,302.0245968896828,33.340635,-110.897224
1817,85540,LAS1,386.80852174897484,33.00289,-109.381548
1818,85541,LAS1,249.41866739985443,34.194537,-111.304309
1819,85542,LAS1,329.8912391291713,33.324677,-110.310846
1820,85543,LAS1,358.92823830743663,32.978573,-109.989395
1821,85544,LAS1,232.95805398190348,34.303856,-111.561133
1822,85545,LAS1,281.4614835383889,33.564981,-111.140637
1823,85546,LAS1,395.42095312732243,32.813752,-109.35523
1824,85550,LAS1,313.28912635589114,33.579645,-110.452417
1825,85551,LAS1,388.06389824406733,32.724329,-109.588476
1826,85552,LAS1,375.63154281839024,32.819951,-109.77083
1827,85553,LAS1,267.942535567245,33.847223,-111.186589
1828,85554,LAS1,274.0195566981184,33.976652,-110.960344
1829,85601,LAS1,373.8478691134952,31.588675,-111.314798
1830,85602,LAS1,377.0946237801883,32.167495,-110.411875
1831,85603,LAS1,433.80325022327287,31.432669,-109.919056
1832,85605,LAS1,410.9415291492002,32.302812,-109.481523
1833,85606,LAS1,404.5670256478483,32.042554,-109.898983
1834,85607,LAS1,451.5304418932468,31.520779,-109.37922
1835,85608,LAS1,446.2596771365975,31.456911,-109.580936
1836,85609,LAS1,394.9385545710965,32.069297,-110.096907
1837,85610,LAS1,426.65801111848776,31.727823,-109.733523
1838,85611,LAS1,398.7176523925474,31.665168,-110.510286
1839,85613,LAS1,408.92687376477215,31.567873,-110.376844
1840,85614,LAS1,375.4157824288202,31.814301,-110.9194
1841,85615,LAS1,423.91629528597224,31.402633,-110.211724
1842,85616,LAS1,404.08016422585627,31.701994,-110.322654
1843,85617,LAS1,437.91730024274176,31.519624,-109.708593
1844,85618,LAS1,345.4875435881592,32.719708,-110.538094
1845,85619,LAS1,352.1269399932566,32.407525,-110.73315
1846,85620,LAS1,437.8122841668754,31.337282,-109.941325
1847,85621,LAS1,398.9534383272839,31.387978,-110.912001
1848,85622,LAS1,369.02205395594643,31.826851,-111.075511
1849,85623,LAS1,334.688121836751,32.706246,-110.805211
1850,85624,LAS1,400.39791795455716,31.504971,-110.692999
1851,85625,LAS1,424.0453723580292,31.88707,-109.614806
1852,85626,LAS1,451.76496499758275,31.35781,-109.566679
1853,85627,LAS1,392.189196694715,32.007786,-110.235541
1854,85629,LAS1,366.18219761891527,31.917849,-111.019049
1855,85630,LAS1,400.4132671030207,31.886572,-110.181047
1856,85631,LAS1,350.90486443429023,32.590911,-110.551269
1857,85632,LAS1,435.83252277837397,32.093587,-109.133232
1858,85633,LAS1,366.2047304438927,31.612902,-111.50306
1859,85634,LAS1,326.0414389396061,32.034496,-111.99443
1860,85635,LAS1,416.79568664168914,31.571011,-110.170235
1861,85637,LAS1,389.0013783363562,31.719466,-110.690851
1862,85638,LAS1,414.16519720704247,31.716172,-110.051604
1863,85640,LAS1,384.80653225767395,31.557231,-111.047704
1864,85641,LAS1,374.50756773730154,32.049048,-110.62285
1865,85643,LAS1,384.7493159430958,32.407245,-109.96549
1866,85645,LAS1,373.6947108985789,31.686279,-111.160631
1867,85646,LAS1,383.66398934278715,31.647318,-110.940689
1868,85648,LAS1,388.8518583052485,31.490441,-111.038096
1869,85650,LAS1,419.18801329807684,31.500707,-110.201835
1870,85653,LAS1,326.9118545655482,32.39879,-111.386333
1871,85654,LAS1,334.9204595644016,32.415256,-111.15441
1872,85658,LAS1,328.4323836568961,32.551052,-111.143446
1873,85701,LAS1,352.2621175162319,32.216958,-110.970999
1874,85704,LAS1,345.43118438786496,32.33942,-110.984997
1875,85705,LAS1,348.5770308282547,32.271329,-110.993712
1876,85706,LAS1,357.3075021971159,32.147619,-110.933338
1877,85707,LAS1,357.4770070489848,32.179204,-110.886913
1878,85708,LAS1,358.13792323377083,32.181923,-110.866407
1879,85710,LAS1,358.1684286085622,32.214135,-110.823725
1880,85711,LAS1,355.7654691296212,32.215235,-110.883394
1881,85712,LAS1,353.71698813609845,32.252886,-110.886567
1882,85713,LAS1,351.7243836006826,32.19457,-111.014995
1883,85714,LAS1,355.60562824537885,32.167395,-110.950864
1884,85715,LAS1,356.0197205933383,32.246722,-110.836178
1885,85716,LAS1,352.85907680368985,32.24154,-110.923201
1886,85718,LAS1,348.44319867898355,32.333304,-110.916607
1887,85719,LAS1,351.59848389726164,32.246719,-110.948657
1888,85723,LAS1,354.38852990496025,32.180232,-110.965154
1889,85724,LAS1,352.01896306705476,32.240828,-110.945636
1890,85726,LAS1,353.87892281831887,32.204728,-110.945598
1891,85730,LAS1,362.87775249508525,32.181544,-110.746552
1892,85735,LAS1,344.6052940112436,32.094109,-111.349265
1893,85736,LAS1,354.1715215934649,31.909842,-111.364423
1894,85737,LAS1,343.14740994471055,32.414615,-110.946561
1895,85739,LAS1,331.14178855720166,32.621072,-110.989667
1896,85741,LAS1,343.4176625193684,32.335291,-111.041759
1897,85742,LAS1,339.50159213730217,32.393721,-111.065397
1898,85743,LAS1,339.72147237581817,32.302273,-111.181848
1899,85745,LAS1,346.1355593851149,32.253908,-111.08014
1900,85746,LAS1,356.00207461903193,32.09161,-111.044294
1901,85747,LAS1,366.5496646402611,32.094967,-110.765438
1902,85748,LAS1,360.76510059209267,32.218928,-110.75211
1903,85749,LAS1,357.9599414586947,32.289584,-110.733528
1904,85750,LAS1,353.3245362605705,32.300129,-110.835996
1905,85755,LAS1,339.0593816083915,32.468251,-110.981438
1906,85756,LAS1,362.1852495506661,32.079259,-110.898921
1907,85757,LAS1,351.1249678854719,32.128517,-111.122058
1908,85901,LAS1,311.12442177776427,34.314806,-110.024014
1909,85911,LAS1,297.3313805922823,34.173052,-110.367333
1910,85912,LAS1,314.63723713551576,34.434763,-109.898703
